timestamp,ORCHIDS,TRANSPORT_FEES,EXPORT_TARIFF,IMPORT_TARIFF,SUNLIGHT,HUMIDITY,day,EMA_Sunlight,TimeOfDay,AdjustedHumidity
26800,1119.0,1.4,9.5,-2.0,4442.5654,93.8939,0,4446.441427576046,0.0268,91.8939
26900,1117.75,1.4,9.5,-2.0,4442.1187,93.88979,0,4446.009154818442,0.0269,91.88979
27000,1118.75,1.3,9.5,-2.0,4441.6704,93.8857,0,4445.575279336598,0.027,91.8857
27100,1119.0,1.3,9.5,-2.0,4441.2207,93.88159,0,4445.139821402939,0.0271,91.88159
27200,1118.25,1.3,9.5,-2.0,4440.7695,93.877495,0,4444.702789262645,0.0272,91.877495
27300,1117.25,1.3,9.5,-2.0,4440.3164,93.8734,0,4444.26415033638,0.0273,91.8734
27400,1116.25,1.3,9.5,-2.0,4439.862,93.8693,0,4443.823935302742,0.0274,91.8693
27500,1116.25,1.3,9.5,-2.0,4439.406,93.865204,0,4443.3821417724685,0.0275,91.865204
27600,1116.25,1.3,9.5,-2.0,4438.948,93.861115,0,4442.938727595221,0.0276,91.861115
27700,1116.5,1.3,9.5,-2.0,4438.4893,93.85702,0,4442.493784835699,0.0277,91.85702
27800,1116.5,1.3,9.5,-2.0,4438.0283,93.85293,0,4442.047236352129,0.0278,91.85293
27900,1115.25,1.3,9.5,-2.0,4437.566,93.84884,0,4441.599112716916,0.0279,91.84884
28000,1114.75,1.3,9.5,-2.0,4437.102,93.84475,0,4441.149401445225,0.028,91.84475
28100,1115.25,1.3,9.5,-2.0,4436.6367,93.84066,0,4440.698131300703,0.0281,91.84066
28200,1116.25,1.3,9.5,-2.0,4436.1694,93.83658,0,4440.245258170633,0.0282,91.83658
28300,1116.25,1.3,9.5,-2.0,4435.7007,93.83249,0,4439.79080235357,0.0283,91.83249
28400,1115.25,1.3,9.5,-2.0,4435.231,93.82841,0,4439.334822118213,0.0284,91.82841
28500,1115.25,1.3,9.5,-2.0,4434.7593,93.824326,0,4438.877269906392,0.0285,91.824326
28600,1115.0,1.3,9.5,-2.0,4434.2856,93.82025,0,4438.418102915753,0.0286,91.82025
28700,1114.25,1.3,9.5,-2.0,4433.811,93.81617,0,4437.957392624177,0.0287,91.81617
28800,1116.25,1.3,9.5,-2.0,4433.3345,93.812096,0,4437.49510336176,0.0288,91.812096
28900,1117.25,1.3,9.5,-2.0,4432.857,93.808014,0,4437.031293025584,0.0289,91.808014
29000,1118.75,1.3,9.5,-2.0,4432.3774,93.80394,0,4436.565903723025,0.029,91.80394
29100,1119.25,1.3,9.5,-2.0,4431.8965,93.79987,0,4436.098963350722,0.0291,91.79987
29200,1119.25,1.3,9.5,-2.0,4431.4136,93.7958,0,4435.63042701565,0.0292,91.7958
29300,1119.0,1.3,9.5,-2.0,4430.9297,93.79173,0,4435.1603543140845,0.0293,91.79173
29400,1119.75,1.3,9.5,-2.0,4430.444,93.78766,0,4434.688718882676,0.0294,91.78766
29500,1120.25,1.3,9.5,-2.0,4429.957,93.78359,0,4434.215546994408,0.0295,91.78359
29600,1120.75,1.3,9.5,-2.0,4429.4683,93.779526,0,4433.740822294968,0.0296,91.779526
29700,1119.75,1.3,9.5,-2.0,4428.978,93.77547,0,4433.264540065471,0.0297,91.77547
29800,1119.75,1.3,9.5,-2.0,4428.4863,93.77141,0,4432.786716058924,0.0298,91.77141
29900,1118.25,1.3,9.5,-2.0,4427.993,93.76734,0,4432.307344453032,0.0299,91.76734
30000,1117.75,1.3,9.5,-2.0,4427.498,93.76328,0,4431.826410007729,0.03,91.76328
30100,1118.0,1.3,9.5,-2.0,4427.002,93.75923,0,4431.343969006955,0.0301,91.75923
30200,1117.75,1.3,9.5,-2.0,4426.504,93.75517,0,4430.85997210626,0.0302,91.75517
30300,1117.75,1.3,9.5,-2.0,4426.0044,93.75112,0,4430.374414895634,0.0303,91.75112
30400,1117.5,1.3,9.5,-2.0,4425.5034,93.74707,0,4429.8873134060705,0.0304,91.74707
30500,1116.75,1.3,9.5,-2.0,4425.001,93.74302,0,4429.398682065464,0.0305,91.74302
30600,1116.25,1.3,9.5,-2.0,4424.497,93.73897,0,4428.908513858917,0.0306,91.73897
30700,1117.25,1.3,9.5,-2.0,4423.9917,93.734924,0,4428.416832473025,0.0307,91.734924
30800,1117.75,1.3,9.5,-2.0,4423.485,93.73087,0,4427.923649225722,0.0308,91.73087
30900,1118.75,1.3,9.5,-2.0,4422.976,93.72683,0,4427.42888430315,0.0309,91.72683
31000,1118.25,1.3,9.5,-2.0,4422.4663,93.72279,0,4426.932625872835,0.031,91.72279
31100,1118.25,1.3,9.5,-2.0,4421.9546,93.71875,0,4426.434823285552,0.0311,91.71875
31200,1118.25,1.3,9.5,-2.0,4421.4414,93.714714,0,4425.935480956997,0.0312,91.714714
31300,1117.75,1.3,9.5,-2.0,4420.927,93.71068,0,4425.434632861297,0.0313,91.71068
31400,1118.25,1.3,9.5,-2.0,4420.4106,93.70664,0,4424.932229575168,0.0314,91.70664
31500,1118.75,1.3,9.5,-2.0,4419.893,93.70261,0,4424.428306617651,0.0315,91.70261
31600,1118.75,1.3,9.5,-2.0,4419.374,93.69858,0,4423.922875955886,0.0316,91.69858
31700,1119.75,1.3,9.5,-2.0,4418.8535,93.69455,0,4423.415938360298,0.0317,91.69455
31800,1119.75,1.3,9.5,-2.0,4418.3315,93.69052,0,4422.907494524268,0.0318,91.69052
31900,1117.25,1.3,9.5,-2.0,4417.808,93.68649,0,4422.397545071842,0.0319,91.68649
32000,1116.75,1.3,9.5,-2.0,4417.2827,93.68247,0,4421.886060564658,0.032,91.68247
32100,1115.75,1.3,9.5,-2.0,4416.7563,93.678444,0,4421.373084508192,0.0321,91.678444
32200,1115.75,1.3,9.5,-2.0,4416.228,93.67443,0,4420.858576057372,0.0322,91.67443
32300,1114.75,1.3,9.5,-2.0,4415.6987,93.67041,0,4420.3425884516355,0.0323,91.67041
32400,1114.75,1.3,9.5,-2.0,4415.1675,93.66639,0,4419.825079606472,0.0324,91.66639
32500,1115.0,1.3,9.5,-2.0,4414.635,93.66238,0,4419.306071645825,0.0325,91.66238
32600,1115.75,1.3,9.5,-2.0,4414.101,93.65836,0,4418.785564481243,0.0326,91.65836
32700,1115.75,1.3,9.5,-2.0,4413.5654,93.65436,0,4418.263548033118,0.0327,91.65436
32800,1114.75,1.3,9.5,-2.0,4413.0283,93.650345,0,4417.740023229806,0.0328,91.650345
32900,1114.75,1.3,9.5,-2.0,4412.4897,93.64634,0,4417.214990906826,0.0329,91.64634
33000,1113.25,1.3,9.5,-2.0,4411.95,93.642334,0,4416.688491816143,0.033,91.642334
33100,1114.75,1.3,9.5,-2.0,4411.4087,93.63833,0,4416.1605126345285,0.0331,91.63833
33200,1114.5,1.3,9.5,-2.0,4410.8657,93.63433,0,4415.631031371076,0.0332,91.63433
33300,1115.75,1.3,9.5,-2.0,4410.3213,93.63033,0,4415.1000582339675,0.0333,91.63033
33400,1115.25,1.3,9.5,-2.0,4409.7754,93.626335,0,4414.567592410571,0.0334,91.626335
33500,1116.75,1.3,9.5,-2.0,4409.228,93.62234,0,4414.033633169513,0.0335,91.62234
33600,1115.25,1.3,9.5,-2.0,4408.679,93.61835,0,4413.498169852563,0.0336,91.61835
33700,1114.25,1.3,9.5,-2.0,4408.129,93.61436,0,4412.961252867307,0.0337,91.61436
33800,1113.25,1.3,9.5,-2.0,4407.577,93.61037,0,4412.422827580576,0.0338,91.61037
33900,1114.25,1.3,9.5,-2.0,4407.024,93.606384,0,4411.882944822519,0.0339,91.606384
34000,1113.25,1.3,9.5,-2.0,4406.469,93.602394,0,4411.341550340267,0.034,91.602394
34100,1113.25,1.3,9.5,-2.0,4405.913,93.59841,0,4410.79869530624,0.0341,91.59841
34200,1115.25,1.3,9.5,-2.0,4405.3555,93.59444,0,4410.254375775616,0.0342,91.59444
34300,1114.25,1.3,9.5,-2.0,4404.7964,93.590454,0,4409.708578198054,0.0343,91.590454
34400,1116.25,1.3,9.5,-2.0,4404.236,93.58648,0,4409.161320378249,0.0344,91.58648
34500,1115.75,1.3,9.5,-2.0,4403.674,93.582504,0,4408.612588340424,0.0345,91.582504
34600,1116.75,1.3,9.5,-2.0,4403.1104,93.57854,0,4408.062369506381,0.0346,91.57854
34700,1115.25,1.3,9.5,-2.0,4402.5454,93.57456,0,4407.510672555743,0.0347,91.57456
34800,1115.25,1.3,9.5,-2.0,4401.9795,93.570595,0,4406.95755530017,0.0348,91.570595
34900,1113.75,1.3,9.5,-2.0,4401.4116,93.566635,0,4406.402959770153,0.0349,91.566635
35000,1113.5,1.3,9.5,-2.0,4400.8423,93.56267,0,4405.8468937931375,0.035,91.56267
35100,1113.5,1.3,9.5,-2.0,4400.2715,93.55871,0,4405.289354413824,0.0351,91.55871
35200,1112.75,1.3,9.5,-2.0,4399.699,93.55475,0,4404.730318972442,0.0352,91.55475
35300,1113.25,1.3,9.5,-2.0,4399.126,93.5508,0,4404.169887075197,0.0353,91.5508
35400,1113.0,1.3,9.5,-2.0,4398.551,93.54684,0,4403.607998367677,0.0354,91.54684
35500,1113.0,1.3,9.5,-2.0,4397.9746,93.542885,0,4403.04465853091,0.0355,91.542885
35600,1113.0,1.3,9.5,-2.0,4397.3965,93.53894,0,4402.47984267782,0.0356,91.53894
35700,1114.75,1.3,9.5,-2.0,4396.8174,93.53499,0,4401.913598410038,0.0357,91.53499
35800,1115.25,1.3,9.5,-2.0,4396.2363,93.531044,0,4401.345868569034,0.0358,91.531044
35900,1117.25,1.3,9.5,-2.0,4395.6543,93.52711,0,4400.77671171213,0.0359,91.52711
36000,1116.75,1.3,9.5,-2.0,4395.0703,93.52316,0,4400.206070540918,0.036,91.52316
36100,1114.75,1.3,9.5,-2.0,4394.4854,93.519226,0,4399.634003486826,0.0361,91.519226
36200,1114.5,1.3,9.5,-2.0,4393.899,93.51529,0,4399.060503138144,0.0362,91.51529
36300,1114.75,1.3,9.5,-2.0,4393.311,93.51136,0,4398.48555282433,0.0363,91.51136
36400,1115.25,1.3,9.5,-2.0,4392.7217,93.50742,0,4397.909167541897,0.0364,91.50742
36500,1116.25,1.3,9.5,-2.0,4392.131,93.503494,0,4397.331350787707,0.0365,91.503494
36600,1117.75,1.3,9.5,-2.0,4391.5386,93.49957,0,4396.752075708937,0.0366,91.49957
36700,1117.5,1.3,9.5,-2.0,4390.9453,93.49564,0,4396.1713981380435,0.0367,91.49564
36800,1117.75,1.3,9.5,-2.0,4390.35,93.49172,0,4395.589258324239,0.0368,91.49172
36900,1116.75,1.3,9.5,-2.0,4389.754,93.48781,0,4395.005732491815,0.0369,91.48781
37000,1117.75,1.3,9.5,-2.0,4389.156,93.48389,0,4394.420759242634,0.037,91.48389
37100,1116.25,1.3,9.5,-2.0,4388.5566,93.47997,0,4393.83434331837,0.0371,91.47997
37200,1116.75,1.3,9.5,-2.0,4387.956,93.47607,0,4393.246508986534,0.0372,91.47607
37300,1117.0,1.3,9.5,-2.0,4387.354,93.47215,0,4392.65725808788,0.0373,91.47215
37400,1117.25,1.3,9.5,-2.0,4386.7505,93.46825,0,4392.0665822790925,0.0374,91.46825
37500,1116.75,1.3,9.5,-2.0,4386.1455,93.46435,0,4391.474474051183,0.0375,91.46435
37600,1117.75,1.3,9.5,-2.0,4385.539,93.46044,0,4390.880926646065,0.0376,91.46044
37700,1118.25,1.3,9.5,-2.0,4384.9316,93.45654,0,4390.285993981459,0.0377,91.45654
37800,1118.25,1.3,9.5,-2.0,4384.3223,93.45265,0,4389.689624583313,0.0378,91.45265
37900,1118.5,1.3,9.5,-2.0,4383.712,93.44875,0,4389.091862124982,0.0379,91.44875
38000,1118.25,1.3,9.5,-2.0,4383.1,93.44486,0,4388.492675912484,0.038,91.44486
38100,1117.25,1.3,9.5,-2.0,4382.4863,93.44097,0,4387.892038321235,0.0381,91.44097
38200,1117.75,1.3,9.5,-2.0,4381.872,93.43709,0,4387.290034489112,0.0382,91.43709
38300,1118.25,1.3,9.5,-2.0,4381.256,93.433205,0,4386.686631040201,0.0383,91.433205
38400,1116.75,1.3,9.5,-2.0,4380.638,93.42932,0,4386.081767936181,0.0384,91.42932
38500,1116.75,1.3,9.5,-2.0,4380.0195,93.425446,0,4385.475541142563,0.0385,91.425446
38600,1115.75,1.3,9.5,-2.0,4379.399,93.42157,0,4384.8678870283065,0.0386,91.42157
38700,1114.75,1.3,9.5,-2.0,4378.7773,93.417694,0,4384.258828325476,0.0387,91.417694
38800,1114.5,1.3,9.5,-2.0,4378.1543,93.413826,0,4383.648375492929,0.0388,91.413826
38900,1113.75,1.3,9.5,-2.0,4377.53,93.40996,0,4383.036537943636,0.0389,91.40996
39000,1113.75,1.3,9.5,-2.0,4376.9043,93.40609,0,4382.423314149272,0.039,91.40609
39100,1112.75,1.3,9.5,-2.0,4376.277,93.40223,0,4381.808682734345,0.0391,91.40223
39200,1110.75,1.3,9.5,-2.0,4375.6484,93.39837,0,4381.1926544609105,0.0392,91.39837
39300,1110.75,1.3,9.5,-2.0,4375.0186,93.394516,0,4380.57524901482,0.0393,91.394516
39400,1111.75,1.3,9.5,-2.0,4374.387,93.39066,0,4379.956424113338,0.0394,91.39066
39500,1111.75,1.3,9.5,-2.0,4373.7544,93.38681,0,4379.336221702004,0.0395,91.38681
39600,1110.25,1.3,9.5,-2.0,4373.12,93.38296,0,4378.714599531804,0.0396,91.38296
39700,1110.25,1.3,9.5,-2.0,4372.485,93.37911,0,4378.0916395786235,0.0397,91.37911
39800,1109.75,1.3,9.5,-2.0,4371.848,93.37527,0,4377.467275620761,0.0398,91.37527
39900,1110.75,1.3,9.5,-2.0,4371.21,93.37143,0,4376.841548058685,0.0399,91.37143
40000,1109.25,1.3,9.5,-2.0,4370.5703,93.36759,0,4376.214423252816,0.04,91.36759
40100,1111.25,1.3,9.5,-2.0,4369.9297,93.363754,0,4375.585950927535,0.0401,91.363754
40200,1111.0,1.3,9.5,-2.0,4369.287,93.359924,0,4374.956055834782,0.0402,91.359924
40300,1111.25,1.3,9.5,-2.0,4368.6436,93.356094,0,4374.324810251304,0.0403,91.356094
40400,1111.5,1.3,9.5,-2.0,4367.9985,93.35227,0,4373.692179226174,0.0404,91.35227
40500,1110.25,1.3,9.5,-2.0,4367.352,93.34844,0,4373.0581613035565,0.0405,91.34844
40600,1109.25,1.3,9.5,-2.0,4366.7046,93.34463,0,4372.422805173201,0.0406,91.34463
40700,1109.0,1.3,9.5,-2.0,4366.0557,93.340805,0,4371.78609465588,0.0407,91.340805
40800,1109.0,1.3,9.5,-2.0,4365.405,93.33699,0,4371.147985190292,0.0408,91.33699
40900,1109.0,1.3,9.5,-2.0,4364.7534,93.33318,0,4370.508526671263,0.0409,91.33318
41000,1108.25,1.3,9.5,-2.0,4364.1,93.32937,0,4369.867674004137,0.041,91.32937
41100,1107.75,1.3,9.5,-2.0,4363.446,93.32557,0,4369.225506603724,0.0411,91.32557
41200,1108.75,1.3,9.5,-2.0,4362.79,93.32176,0,4368.581955943351,0.0412,91.32176
41300,1109.75,1.3,9.5,-2.0,4362.133,93.31796,0,4367.937060349016,0.0413,91.31796
41400,1110.0,1.3,9.5,-2.0,4361.474,93.31416,0,4367.290754314115,0.0414,91.31416
41500,1109.25,1.3,9.5,-2.0,4360.8145,93.31037,0,4366.643128882703,0.0415,91.31037
41600,1109.5,1.3,9.5,-2.0,4360.1533,93.30658,0,4365.994145994433,0.0416,91.30658
41700,1111.75,1.3,9.5,-2.0,4359.4907,93.30279,0,4365.34380139499,0.0417,91.30279
41800,1112.75,1.3,9.5,-2.0,4358.8267,93.299,0,4364.692091255491,0.0418,91.299
41900,1111.25,1.3,9.5,-2.0,4358.1616,93.29523,0,4364.039042129942,0.0419,91.29523
42000,1112.25,1.3,9.5,-2.0,4357.495,93.29144,0,4363.384637916948,0.042,91.29144
42100,1114.25,1.3,9.5,-2.0,4356.827,93.28767,0,4362.728874125253,0.0421,91.28767
42200,1113.75,1.3,9.5,-2.0,4356.158,93.2839,0,4362.071786712728,0.0422,91.2839
42300,1115.25,1.3,9.5,-2.0,4355.488,93.28013,0,4361.413408041455,0.0423,91.28013
42400,1116.25,1.3,9.5,-2.0,4354.816,93.27636,0,4360.75366723731,0.0424,91.27636
42500,1116.25,1.3,9.5,-2.0,4354.1426,93.27259,0,4360.092560513579,0.0425,91.27259
42600,1117.25,1.3,9.5,-2.0,4353.4683,93.26884,0,4359.430134462222,0.0426,91.26884
42700,1116.75,1.3,9.5,-2.0,4352.7925,93.265076,0,4358.7663710159995,0.0427,91.265076
42800,1118.75,1.3,9.5,-2.0,4352.115,93.26132,0,4358.1012339144,0.0428,91.26132
42900,1117.25,1.3,9.5,-2.0,4351.4365,93.25757,0,4357.43476052296,0.0429,91.25757
43000,1117.0,1.3,9.5,-2.0,4350.757,93.25382,0,4356.766984470663,0.043,91.25382
43100,1117.75,1.3,9.5,-2.0,4350.0757,93.25008,0,4356.097856023597,0.0431,91.25008
43200,1117.5,1.3,9.5,-2.0,4349.3936,93.24634,0,4355.427430421238,0.0432,91.24634
43300,1114.75,1.3,9.5,-2.0,4348.71,93.2426,0,4354.755687379114,0.0433,91.2426
43400,1114.75,1.3,9.5,-2.0,4348.025,93.23886,0,4354.082618641202,0.0434,91.23886
43500,1115.0,1.3,9.5,-2.0,4347.3384,93.23513,0,4353.408196777083,0.0435,91.23513
43600,1115.25,1.3,9.5,-2.0,4346.651,93.2314,0,4352.732477099375,0.0436,91.2314
43700,1115.5,1.3,9.5,-2.0,4345.962,93.22768,0,4352.055429389437,0.0437,91.22768
43800,1114.75,1.3,9.5,-2.0,4345.2715,93.22395,0,4351.3770364504935,0.0438,91.22395
43900,1114.25,1.3,9.5,-2.0,4344.58,93.22023,0,4350.697332805444,0.0439,91.22023
44000,1114.25,1.3,9.5,-2.0,4343.887,93.216515,0,4350.016299524899,0.044,91.216515
44100,1114.75,1.3,9.5,-2.0,4343.1934,93.21281,0,4349.334009572409,0.0441,91.21281
44200,1115.0,1.3,9.5,-2.0,4342.4976,93.20909,0,4348.650368615168,0.0442,91.20909
44300,1116.25,1.3,9.5,-2.0,4341.8013,93.20539,0,4347.965461753652,0.0443,91.20539
44400,1116.25,1.3,9.5,-2.0,4341.103,93.20168,0,4347.279215578286,0.0444,91.20168
44500,1116.25,1.3,9.5,-2.0,4340.404,93.19798,0,4346.591694020458,0.0445,91.19798
44600,1116.5,1.3,9.5,-2.0,4339.703,93.19429,0,4345.9028246184125,0.0446,91.19429
44700,1116.25,1.3,9.5,-2.0,4339.0015,93.1906,0,4345.212692156571,0.0447,91.1906
44800,1115.75,1.3,9.5,-2.0,4338.298,93.186905,0,4344.521222940914,0.0448,91.186905
44900,1114.25,1.3,9.5,-2.0,4337.5938,93.18322,0,4343.828480646824,0.0449,91.18322
45000,1116.25,1.3,9.5,-2.0,4336.8877,93.17954,0,4343.134402582142,0.045,91.17954
45100,1114.25,1.3,9.5,-2.0,4336.1807,93.17586,0,4342.439032323928,0.0451,91.17586
45200,1115.25,1.3,9.5,-2.0,4335.4727,93.17219,0,4341.742399091535,0.0452,91.17219
45300,1116.75,1.3,9.5,-2.0,4334.7627,93.16851,0,4341.0444291823815,0.0453,91.16851
45400,1117.75,1.3,9.5,-2.0,4334.0522,93.16484,0,4340.345206264144,0.0454,91.16484
45500,1117.5,1.3,9.5,-2.0,4333.34,93.16118,0,4339.64468563773,0.0455,91.16118
45600,1119.25,1.3,9.5,-2.0,4332.6265,93.15752,0,4338.942867073957,0.0456,91.15752
45700,1119.5,1.3,9.5,-2.0,4331.9116,93.153854,0,4338.239740366562,0.0457,91.153854
45800,1118.75,1.3,9.5,-2.0,4331.196,93.1502,0,4337.535366329906,0.0458,91.1502
45900,1119.25,1.3,9.5,-2.0,4330.4785,93.14655,0,4336.829679696915,0.0459,91.14655
46000,1117.75,1.3,9.5,-2.0,4329.7603,93.14291,0,4336.122741727224,0.046,91.14291
46100,1118.0,1.3,9.5,-2.0,4329.0405,93.13926,0,4335.414517554502,0.0461,91.13926
46200,1117.25,1.3,9.5,-2.0,4328.3193,93.13562,0,4334.704995799052,0.0462,91.13562
46300,1117.0,1.3,9.5,-2.0,4327.597,93.13198,0,4333.994196219147,0.0463,91.13198
46400,1117.0,1.3,9.5,-2.0,4326.8735,93.12835,0,4333.2821265972325,0.0464,91.12835
46500,1114.25,1.3,9.5,-2.0,4326.149,93.12472,0,4332.568813937509,0.0465,91.12472
46600,1113.25,1.3,9.5,-2.0,4325.423,93.121086,0,4331.8542325437575,0.0466,91.121086
46700,1112.75,1.3,9.5,-2.0,4324.6953,93.11747,0,4331.138339289382,0.0467,91.11747
46800,1114.25,1.3,9.5,-2.0,4323.967,93.113846,0,4330.421205360444,0.0468,91.113846
46900,1114.5,1.3,9.5,-2.0,4323.237,93.11023,0,4329.7027848244,0.0469,91.11023
47000,1114.75,1.3,9.5,-2.0,4322.506,93.10662,0,4328.98310634196,0.047,91.10662
47100,1116.25,1.3,9.5,-2.0,4321.7734,93.10301,0,4328.262135707764,0.0471,91.10301
47200,1115.25,1.3,9.5,-2.0,4321.04,93.0994,0,4327.539922136988,0.0472,91.0994
47300,1115.25,1.3,9.5,-2.0,4320.305,93.0958,0,4326.816429923289,0.0473,91.0958
47400,1115.25,1.3,9.5,-2.0,4319.569,93.09221,0,4326.09168693096,0.0474,91.09221
47500,1114.25,1.3,9.5,-2.0,4318.8315,93.088615,0,4325.365668237864,0.0475,91.088615
47600,1115.25,1.3,9.5,-2.0,4318.0933,93.08502,0,4324.638431414078,0.0476,91.08502
47700,1116.75,1.3,9.5,-2.0,4317.3535,93.081436,0,4323.90993827267,0.0477,91.081436
47800,1116.75,1.3,9.5,-2.0,4316.6123,93.07785,0,4323.180174445403,0.0478,91.07785
47900,1117.75,1.3,9.5,-2.0,4315.87,93.07427,0,4322.449157000863,0.0479,91.07427
48000,1118.75,1.3,9.5,-2.0,4315.1265,93.0707,0,4321.716891300777,0.048,91.0707
48100,1119.0,1.3,9.5,-2.0,4314.382,93.06713,0,4320.983402170699,0.0481,91.06713
48200,1118.75,1.3,9.5,-2.0,4313.6357,93.06356,0,4320.248631953629,0.0482,91.06356
48300,1118.25,1.3,9.5,-2.0,4312.8887,93.06,0,4319.512638758267,0.0483,91.06
48400,1119.75,1.3,9.5,-2.0,4312.14,93.056435,0,4318.775374882441,0.0484,91.056435
48500,1120.75,1.3,9.5,-2.0,4311.3906,93.05288,0,4318.036897394197,0.0485,91.05288
48600,1120.25,1.3,9.5,-2.0,4310.6396,93.049324,0,4317.297167654778,0.0486,91.049324
48700,1120.0,1.3,9.5,-2.0,4309.8877,93.04578,0,4316.5562208893,0.0487,91.04578
48800,1120.25,1.3,9.5,-2.0,4309.1343,93.04224,0,4315.81402880037,0.0488,91.04224
48900,1120.25,1.3,9.5,-2.0,4308.38,93.0387,0,4315.0706259203325,0.0489,91.0387
49000,1120.0,1.3,9.5,-2.0,4307.624,93.03516,0,4314.3259633283,0.049,91.03516
49100,1117.25,1.3,9.5,-2.0,4306.867,93.031624,0,4313.58006699547,0.0491,91.031624
49200,1118.25,1.3,9.5,-2.0,4306.109,93.02809,0,4312.832960295923,0.0492,91.02809
49300,1119.25,1.3,9.5,-2.0,4305.3496,93.02457,0,4312.08462426633,0.0493,91.02457
49400,1120.75,1.3,9.5,-2.0,4304.589,93.02105,0,4311.335061839697,0.0494,91.02105
49500,1120.5,1.3,9.5,-2.0,4303.827,93.017525,0,4310.584255655727,0.0495,91.017525
49600,1119.75,1.3,9.5,-2.2,4303.064,93.014015,0,4309.832230090155,0.0496,91.014015
49700,1118.75,1.3,9.5,-2.2,4302.3,93.010506,0,4309.079007081139,0.0497,91.010506
49800,1118.75,1.3,9.5,-2.2,4301.5347,93.006996,0,4308.324576373026,0.0498,91.006996
49900,1117.75,1.3,9.5,-2.2,4300.768,93.003494,0,4307.568918735723,0.0499,91.003494
50000,1118.0,1.3,9.5,-2.2,4300.0,93.0,0,4306.812026862151,0.05,91.0
50100,1117.75,1.3,9.5,-2.2,4299.231,92.996506,0,4306.053924175936,0.0501,90.996506
50200,1117.75,1.3,9.5,-2.2,4298.461,92.99302,0,4305.294631758343,0.0502,90.99302
50300,1119.25,1.3,9.5,-2.2,4297.6895,92.98953,0,4304.534118582508,0.0503,90.98953
50400,1118.75,1.3,9.5,-2.2,4296.9165,92.986046,0,4303.772356724257,0.0504,90.986046
50500,1120.25,1.3,9.5,-2.2,4296.143,92.982574,0,4303.009421051832,0.0505,90.982574
50600,1118.75,1.3,9.5,-2.2,4295.3677,92.979095,0,4302.245248946649,0.0506,90.979095
50700,1116.25,1.3,9.5,-2.2,4294.592,92.97563,0,4301.479924051984,0.0507,90.97563
50800,1116.25,1.3,9.5,-2.2,4293.8145,92.97216,0,4300.713381646786,0.0508,90.97216
50900,1115.75,1.3,9.5,-2.2,4293.0356,92.968704,0,4299.945603482108,0.0509,90.968704
51000,1114.25,1.3,9.5,-2.2,4292.256,92.96525,0,4299.176643133897,0.051,90.96525
51100,1116.75,1.3,9.5,-2.2,4291.475,92.96179,0,4298.406478820508,0.0511,90.96179
51200,1116.25,1.3,9.5,-2.2,4290.693,92.95834,0,4297.635130938457,0.0512,90.95834
51300,1115.25,1.3,9.5,-2.2,4289.9097,92.954895,0,4296.862587844612,0.0513,90.954895
51400,1113.25,1.3,9.5,-2.2,4289.125,92.951454,0,4296.088829060151,0.0514,90.951454
51500,1112.25,1.3,9.5,-2.2,4288.3394,92.94802,0,4295.313886154136,0.0515,90.94802
51600,1111.25,1.3,9.5,-2.2,4287.5522,92.94459,0,4294.537717538722,0.0516,90.94459
51700,1112.75,1.3,9.5,-2.2,4286.7646,92.94116,0,4293.76040578485,0.0517,90.94116
51800,1113.75,1.3,9.5,-2.2,4285.975,92.93774,0,4292.981865206365,0.0518,90.93774
51900,1111.25,1.3,9.5,-2.2,4285.185,92.93432,0,4292.2021786857285,0.0519,90.93432
52000,1111.25,1.3,9.5,-2.2,4284.3936,92.9309,0,4291.421320817156,0.052,90.9309
52100,1111.0,1.3,9.5,-2.2,4283.6006,92.92749,0,4290.639248735441,0.0521,90.92749
52200,1112.25,1.3,9.5,-2.2,4282.8066,92.92408,0,4289.855983861897,0.0522,90.92408
52300,1114.25,1.3,9.5,-2.2,4282.0117,92.92068,0,4289.071555475707,0.0523,90.92068
52400,1114.0,1.3,9.5,-2.2,4281.216,92.91728,0,4288.285999928136,0.0524,90.91728
52500,1114.0,1.3,9.5,-2.2,4280.4185,92.91389,0,4287.499249935323,0.0525,90.91389
52600,1114.0,1.3,9.5,-2.2,4279.6196,92.9105,0,4286.711284941791,0.0526,90.9105
52700,1114.25,1.3,9.5,-2.2,4278.8203,92.90711,0,4285.922186447612,0.0527,90.90711
52800,1114.75,1.3,9.5,-2.2,4278.019,92.90373,0,4285.131867802851,0.0528,90.90373
52900,1114.5,1.3,9.5,-2.2,4277.2173,92.90035,0,4284.340411022566,0.0529,90.90035
53000,1113.25,1.3,9.5,-2.2,4276.414,92.89698,0,4283.547769920309,0.053,90.89698
53100,1114.25,1.3,9.5,-2.2,4275.61,92.893616,0,4282.753992928278,0.0531,90.893616
53200,1115.25,1.3,9.5,-2.2,4274.8047,92.89025,0,4281.959063635451,0.0532,90.89025
53300,1114.25,1.3,9.5,-2.2,4273.998,92.88689,0,4281.162957271906,0.0533,90.88689
53400,1111.25,1.3,9.5,-2.2,4273.19,92.88354,0,4280.365661544715,0.0534,90.88354
53500,1112.25,1.3,9.5,-2.2,4272.3813,92.88018,0,4279.567225390244,0.0535,90.88018
53600,1110.75,1.3,9.5,-2.2,4271.5713,92.87684,0,4278.76763285122,0.0536,90.87684
53700,1110.25,1.3,9.5,-2.2,4270.7603,92.8735,0,4277.966899566098,0.0537,90.8735
